ID,IBM,DATA,Status Atual
22361,1053359,18/6/2019,PRODUTIVO
29857,1053388,24/6/2020,SUSPENSO
31716,1053459,1/9/2020,PRODUTIVO
41857,1053489,15/10/2021,PRODUTIVO
29522,1053762,22/5/2020,PRODUTIVO
40800,1054022,3/9/2021,PRODUTIVO
36476,1054164,24/2/2021,SUSPENSO
31548,1054210,24/8/2020,PRODUTIVO
42029,1054211,25/10/2021,PRODUTIVO
41519,1054264,30/9/2021,PRODUTIVO
30575,1054291,21/7/2020,PRODUTIVO
41147,1054301,17/9/2021,PRODUTIVO
31044,1054401,3/8/2020,PRODUTIVO
30683,1054408,24/7/2020,PRODUTIVO
31660,1054442,28/8/2020,PRODUTIVO
8611,1054478,18/1/2018,PRODUTIVO
31333,1054505,12/8/2020,PRODUTIVO
6980,1054526,28/11/2017,PRODUTIVO
30095,1054531,2/7/2020,PRODUTIVO
31039,1054569,3/8/2020,PRODUTIVO
29728,1054618,18/6/2020,SUSPENSO
29492,1054645,20/5/2020,PRODUTIVO
30757,1054716,27/7/2020,PRODUTIVO
21944,1054737,22/5/2019,PRODUTIVO
40635,1054749,27/8/2021,PRODUTIVO
30232,1054770,7/7/2020,PRODUTIVO
32293,1054782,2/10/2020,PRODUTIVO
39544,1054793,8/7/2021,PRODUTIVO
39986,1054794,29/7/2021,PRODUTIVO
31369,1054809,14/8/2020,PRODUTIVO
32999,1054810,23/11/2020,PRODUTIVO
30274,1054857,8/7/2020,PRODUTIVO
30686,1054858,24/7/2020,PRODUTIVO
30042,1054875,1/7/2020,PRODUTIVO
30054,1054877,1/7/2020,PRODUTIVO
22425,1054886,24/6/2019,PRODUTIVO
31786,1055024,4/9/2020,PRODUTIVO
30439,1055038,15/7/2020,PRODUTIVO
31148,1055156,5/8/2020,PRODUTIVO
30868,1055212,30/7/2020,PRODUTIVO
40698,1055366,31/8/2021,PRODUTIVO
26707,1055442,18/2/2020,PRODUTIVO
32456,1055449,15/10/2020,PRODUTIVO
32284,1055468,2/10/2020,PRODUTIVO
41373,1055469,27/9/2021,PRODUTIVO
30858,1055470,30/7/2020,PRODUTIVO
30859,1055471,30/7/2020,PRODUTIVO
34675,1055479,28/1/2021,PRODUTIVO
29863,1055484,24/6/2020,PRODUTIVO
29864,1055491,24/6/2020,PRODUTIVO
29798,1055505,22/6/2020,PRODUTIVO
32190,1055517,29/9/2020,PRODUTIVO
30860,1055530,30/7/2020,PRODUTIVO
29646,1055562,9/6/2020,PRODUTIVO
30758,1055567,27/7/2020,PRODUTIVO
40945,1055577,10/9/2021,PRODUTIVO
29763,1055602,19/6/2020,PRODUTIVO
32104,1055638,24/9/2020,PRODUTIVO
29941,1055646,26/6/2020,PRODUTIVO
29729,1055649,18/6/2020,PRODUTIVO
23809,1055693,4/9/2019,PRODUTIVO
13132,1055696,29/6/2018,PRODUTIVO
20691,1055698,1/3/2019,PRODUTIVO
31200,1055705,7/8/2020,PRODUTIVO
31832,1055722,9/9/2020,DESATIVADO
40947,1055730,10/9/2021,PRODUTIVO
31233,1055733,10/8/2020,PRODUTIVO
31321,1055767,12/8/2020,PRODUTIVO
31574,1055795,25/8/2020,PRODUTIVO
34064,1055799,7/1/2021,PRODUTIVO
27048,1055813,10/3/2020,PRODUTIVO
30494,1055832,17/7/2020,PRODUTIVO
29613,1055846,5/6/2020,PRODUTIVO
30546,1055850,20/7/2020,PRODUTIVO
31392,1055898,17/8/2020,PRODUTIVO
30687,1055973,24/7/2020,PRODUTIVO
30055,1055974,1/7/2020,PRODUTIVO
41380,1056041,27/9/2021,PRODUTIVO
32663,1056131,27/10/2020,PRODUTIVO
39008,1056140,16/6/2021,PRODUTIVO
30192,1056193,6/7/2020,PRODUTIVO
31418,1056226,18/8/2020,PRODUTIVO
33332,1056231,9/12/2020,PRODUTIVO
34525,1056249,25/1/2021,PRODUTIVO
40257,1056271,12/8/2021,SUSPENSO
29942,1056320,26/6/2020,PRODUTIVO
31709,1056326,1/9/2020,PRODUTIVO
30011,1056344,30/6/2020,PRODUTIVO
40053,1056393,2/8/2021,PRODUTIVO
31412,1056413,18/8/2020,PRODUTIVO
31453,1056421,19/8/2020,PRODUTIVO
31804,1056489,8/9/2020,PRODUTIVO
29754,1056514,19/6/2020,PRODUTIVO
31717,1056543,1/9/2020,PRODUTIVO
29836,1056553,23/6/2020,PRODUTIVO
40753,1056584,1/9/2021,PRODUTIVO
32641,1056599,26/10/2020,PRODUTIVO
30198,1056609,6/7/2020,PRODUTIVO
30690,1056611,24/7/2020,PRODUTIVO
32383,1056618,9/10/2020,PRODUTIVO
31521,1056627,21/8/2020,PRODUTIVO
30719,1056631,24/7/2020,PRODUTIVO
32263,1056642,1/10/2020,PRODUTIVO
30857,1056803,30/7/2020,PRODUTIVO
33646,1056841,22/12/2020,PRODUTIVO
30082,1056865,2/7/2020,PRODUTIVO
34476,1056892,21/1/2021,PRODUTIVO
40877,1056923,8/9/2021,PRODUTIVO
29868,1057030,24/6/2020,PRODUTIVO
30313,1057089,9/7/2020,PRODUTIVO
41912,1057116,19/10/2021,PRODUTIVO
30378,1057142,13/7/2020,PRODUTIVO
32027,1057164,18/9/2020,DESATIVADO
30472,1057192,16/7/2020,PRODUTIVO
22612,1057204,4/7/2019,PRODUTIVO
30560,1057218,21/7/2020,PRODUTIVO
29107,1057224,26/3/2020,PRODUTIVO
30010,1057230,30/6/2020,PRODUTIVO
36590,1057252,1/3/2021,PRODUTIVO
31718,1057304,1/9/2020,PRODUTIVO
30243,1057311,8/7/2020,PRODUTIVO
30244,1057312,8/7/2020,PRODUTIVO
30000,1057326,30/6/2020,PRODUTIVO
40957,1057340,13/9/2021,PRODUTIVO
33064,1057341,26/11/2020,PRODUTIVO
30001,1057360,30/6/2020,PRODUTIVO
39797,1057365,21/7/2021,PRODUTIVO
40631,1057444,27/8/2021,PRODUTIVO
30879,1057450,30/7/2020,PRODUTIVO
31241,1057453,10/8/2020,PRODUTIVO
38907,1057517,14/6/2021,PRODUTIVO
31881,1057525,11/9/2020,PRODUTIVO
30570,1057550,21/7/2020,PRODUTIVO
38889,1057583,11/6/2021,PRODUTIVO
30650,1057602,23/7/2020,PRODUTIVO
42612,1057604,17/11/2021,PRODUTIVO
40441,1057642,20/8/2021,PRODUTIVO
38650,1057664,2/6/2021,PRODUTIVO
30550,1057665,20/7/2020,DESATIVADO
30447,1057703,15/7/2020,PRODUTIVO
32929,1057706,17/11/2020,PRODUTIVO
31730,1057741,2/9/2020,PRODUTIVO
42589,1057743,16/11/2021,PRODUTIVO
32264,1057831,1/10/2020,PRODUTIVO
29712,1057894,17/6/2020,PRODUTIVO
37258,1057926,5/4/2021,PRODUTIVO
39107,1058001,22/6/2021,PRODUTIVO
30759,1058007,27/7/2020,SUSPENSO
38613,1058011,1/6/2021,PRODUTIVO
34418,1058013,19/1/2021,PRODUTIVO
30688,1058053,24/7/2020,PRODUTIVO
33015,1058057,23/11/2020,PRODUTIVO
41911,1058077,19/10/2021,PRODUTIVO
30106,1058095,2/7/2020,PRODUTIVO
29608,1058140,5/6/2020,PRODUTIVO
30561,1058142,21/7/2020,PRODUTIVO
32191,1058232,29/9/2020,PRODUTIVO
29622,1058248,8/6/2020,PRODUTIVO
31675,1058263,31/8/2020,PRODUTIVO
31397,1058264,17/8/2020,PRODUTIVO
39304,1058267,29/6/2021,PRODUTIVO
29936,1058297,26/6/2020,PRODUTIVO
31525,1058299,21/8/2020,PRODUTIVO
24339,1058363,17/10/2019,DESATIVADO
26659,1058365,14/2/2020,PRODUTIVO
40281,1058366,13/8/2021,PRODUTIVO
30431,1058386,15/7/2020,PRODUTIVO
42112,1058393,27/10/2021,PRODUTIVO
31279,1058478,11/8/2020,PRODUTIVO
39154,1058500,23/6/2021,PRODUTIVO
31150,1058638,5/8/2020,PRODUTIVO
37723,1058669,23/4/2021,PRODUTIVO
40144,1058673,5/8/2021,PRODUTIVO
31487,1058740,20/8/2020,PRODUTIVO
32816,1058781,10/11/2020,PRODUTIVO
34449,1058837,20/1/2021,PRODUTIVO
30433,1058850,15/7/2020,PRODUTIVO
30830,1058875,29/7/2020,SUSPENSO
30473,1058876,16/7/2020,PRODUTIVO
29658,1058916,10/6/2020,PRODUTIVO
34475,1058922,21/1/2021,PRODUTIVO
31174,1058977,6/8/2020,PRODUTIVO
40511,1058985,24/8/2021,PRODUTIVO
30283,1058990,9/7/2020,PRODUTIVO
34114,1059032,8/1/2021,PRODUTIVO
34163,1059042,11/1/2021,PRODUTIVO
30033,1059045,1/7/2020,PRODUTIVO
30219,1059089,7/7/2020,PRODUTIVO
22391,1059090,19/6/2019,PRODUTIVO
30460,1059102,15/7/2020,PRODUTIVO
31647,1059178,28/8/2020,PRODUTIVO
30374,1059266,13/7/2020,PRODUTIVO
34881,1059295,4/2/2021,PRODUTIVO
33961,1059329,6/1/2021,PRODUTIVO
30602,1059331,22/7/2020,PRODUTIVO
26663,1059365,14/2/2020,PRODUTIVO
39920,1059375,27/7/2021,PRODUTIVO
30499,1059398,17/7/2020,PRODUTIVO
30270,1059410,8/7/2020,PRODUTIVO
32006,1059413,18/9/2020,PRODUTIVO
30276,1059414,8/7/2020,PRODUTIVO
30618,1059617,22/7/2020,PRODUTIVO
34420,1059618,19/1/2021,PRODUTIVO
30503,1059629,17/7/2020,PRODUTIVO
37559,1059632,14/4/2021,PRODUTIVO
41288,1059749,23/9/2021,PRODUTIVO
31491,1059764,20/8/2020,PRODUTIVO
31719,1059786,1/9/2020,PRODUTIVO
32289,1059830,2/10/2020,PRODUTIVO
31780,1059842,4/9/2020,PRODUTIVO
38578,1059851,31/5/2021,PRODUTIVO
31720,1059868,1/9/2020,PRODUTIVO
31419,1059906,18/8/2020,PRODUTIVO
31361,1059934,14/8/2020,PRODUTIVO
32105,1059969,24/9/2020,PRODUTIVO
40499,1059985,24/8/2021,DESATIVADO
32408,1059996,13/10/2020,PRODUTIVO
29491,1060018,20/5/2020,PRODUTIVO
29087,1060105,26/3/2020,PRODUTIVO
30689,1060118,24/7/2020,PRODUTIVO
29870,1060142,24/6/2020,PRODUTIVO
41017,1060219,14/9/2021,PRODUTIVO
30834,1060240,29/7/2020,PRODUTIVO
34909,1060269,5/2/2021,PRODUTIVO
31422,1060389,18/8/2020,PRODUTIVO
33695,1060477,24/12/2020,PRODUTIVO
31835,1060485,9/9/2020,PRODUTIVO
31855,1060518,10/9/2020,PRODUTIVO
31856,1060527,10/9/2020,PRODUTIVO
41204,1060532,20/9/2021,PRODUTIVO
31283,1060533,11/8/2020,PRODUTIVO
32487,1060535,16/10/2020,PRODUTIVO
29173,1060538,1/4/2020,PRODUTIVO
31362,1060541,14/8/2020,PRODUTIVO
30293,1060556,9/7/2020,PRODUTIVO
34569,1060604,26/1/2021,PRODUTIVO
42123,1060641,27/10/2021,PRODUTIVO
32290,1060659,2/10/2020,PRODUTIVO
31850,1060771,10/9/2020,PRODUTIVO
42577,1060773,16/11/2021,PRODUTIVO
29301,1060888,22/4/2020,PRODUTIVO
31046,1060900,3/8/2020,PRODUTIVO
32192,1060931,29/9/2020,PRODUTIVO
34070,1060934,7/1/2021,PRODUTIVO
33334,1060972,9/12/2020,PRODUTIVO
30470,1061097,16/7/2020,PRODUTIVO
30723,1061157,24/7/2020,PRODUTIVO
30806,1061159,28/7/2020,DESATIVADO
36663,1061318,2/3/2021,PRODUTIVO
32160,1061387,28/9/2020,PRODUTIVO
34415,1061393,19/1/2021,PRODUTIVO
36937,1061406,17/3/2021,PRODUTIVO
32197,1061420,29/9/2020,PRODUTIVO
31047,1061439,3/8/2020,PRODUTIVO
29886,1061466,24/6/2020,PRODUTIVO
33216,1061490,4/12/2020,PRODUTIVO
34622,1061516,27/1/2021,PRODUTIVO
32453,1061545,15/10/2020,DESATIVADO
30150,1061546,3/7/2020,PRODUTIVO
29483,1061587,19/5/2020,SUSPENSO
31492,1061718,20/8/2020,PRODUTIVO
30531,1061772,20/7/2020,PRODUTIVO
32541,1061829,20/10/2020,PRODUTIVO
38026,1061842,6/5/2021,PRODUTIVO
32452,1061890,15/10/2020,PRODUTIVO
32410,1061921,13/10/2020,DESATIVADO
41860,1061974,15/10/2021,PRODUTIVO
40163,1062081,6/8/2021,PRODUTIVO
33593,1062141,21/12/2020,PRODUTIVO
35005,1062154,9/2/2021,PRODUTIVO
38594,1062168,1/6/2021,PRODUTIVO
41570,1062226,4/10/2021,PRODUTIVO
40026,1062232,30/7/2021,PRODUTIVO
40578,1062233,25/8/2021,PRODUTIVO
41468,1062236,29/9/2021,PRODUTIVO
41858,1062237,15/10/2021,PRODUTIVO
40446,1062360,20/8/2021,DESATIVADO
36922,1062384,16/3/2021,PRODUTIVO
30877,1062385,30/7/2020,PRODUTIVO
31262,1062438,11/8/2020,PRODUTIVO
32041,1062506,21/9/2020,PRODUTIVO
34527,1062507,25/1/2021,PRODUTIVO
41823,1062601,14/10/2021,PRODUTIVO
33965,1062650,6/1/2021,PRODUTIVO
39237,1062719,25/6/2021,PRODUTIVO
37669,1062794,19/4/2021,PRODUTIVO
32735,1062852,30/10/2020,PRODUTIVO
39178,1062877,24/6/2021,PRODUTIVO
32081,1062944,23/9/2020,PRODUTIVO
40700,1062982,31/8/2021,PRODUTIVO
41935,1062997,20/10/2021,PRODUTIVO
34236,1063225,13/1/2021,PRODUTIVO
36813,1063314,10/3/2021,PRODUTIVO
39116,1063330,22/6/2021,PRODUTIVO
40987,1063338,13/9/2021,PRODUTIVO
39300,1063353,29/6/2021,PRODUTIVO
41210,1063435,21/9/2021,PRODUTIVO
38846,1063457,10/6/2021,PRODUTIVO
39692,1063465,14/7/2021,PRODUTIVO
41376,1063485,27/9/2021,PRODUTIVO
32411,1063617,13/10/2020,PRODUTIVO
34903,1063622,5/2/2021,PRODUTIVO
41378,1063660,27/9/2021,PRODUTIVO
40410,1063661,19/8/2021,PRODUTIVO
37644,1063708,16/4/2021,PRODUTIVO
34417,1063760,19/1/2021,PRODUTIVO
35007,1063762,9/2/2021,PRODUTIVO
39843,1063769,22/7/2021,PRODUTIVO
31630,1063952,27/8/2020,PRODUTIVO
42030,1063968,25/10/2021,PRODUTIVO
36420,1064035,23/2/2021,PRODUTIVO
34531,1064060,25/1/2021,PRODUTIVO
33504,1064061,16/12/2020,PRODUTIVO
32221,1064062,30/9/2020,PRODUTIVO
31925,1064070,15/9/2020,DESATIVADO
40633,1083636,27/8/2021,PRODUTIVO
42008,1083657,22/10/2021,PRODUTIVO
41152,1083663,17/9/2021,PRODUTIVO
40663,1083664,30/8/2021,PRODUTIVO
41517,1083665,30/9/2021,PRODUTIVO
41374,1083681,27/9/2021,PRODUTIVO
32818,1083769,10/11/2020,PRODUTIVO
36479,1084080,24/2/2021,PRODUTIVO
39194,1084085,24/6/2021,DESATIVADO
39491,1084118,6/7/2021,PRODUTIVO
38022,1084152,6/5/2021,PRODUTIVO
34572,1084175,26/1/2021,SUSPENSO
39608,1084277,12/7/2021,PRODUTIVO
36581,1084333,1/3/2021,PRODUTIVO
40736,1084351,1/9/2021,PRODUTIVO
40583,1084382,25/8/2021,PRODUTIVO
32858,1084393,12/11/2020,PRODUTIVO
37504,1084401,13/4/2021,PRODUTIVO
34554,1084455,25/1/2021,PRODUTIVO
42195,1084477,29/10/2021,PRODUTIVO
36816,1084547,10/3/2021,PRODUTIVO
40027,1084610,30/7/2021,PRODUTIVO
38219,1084612,13/5/2021,PRODUTIVO
36355,1084664,19/2/2021,PRODUTIVO
40777,1085036,2/9/2021,PRODUTIVO
38326,1085047,18/5/2021,PRODUTIVO
41151,1085119,17/9/2021,PRODUTIVO
34843,1085147,3/2/2021,PRODUTIVO
37329,1085198,7/4/2021,PRODUTIVO
42028,1085210,25/10/2021,PRODUTIVO
42032,1085243,25/10/2021,PRODUTIVO
41947,1085290,20/10/2021,PRODUTIVO
40275,1085349,12/8/2021,PRODUTIVO
40949,1085355,10/9/2021,PRODUTIVO
38423,1085371,24/5/2021,PRODUTIVO
39707,1085398,15/7/2021,PRODUTIVO
39910,1085487,27/7/2021,PRODUTIVO
40996,1085490,14/9/2021,PRODUTIVO
34617,1085515,27/1/2021,PRODUTIVO
33880,1085555,4/1/2021,PRODUTIVO
38591,1085627,1/6/2021,PRODUTIVO
32297,1085692,2/10/2020,PRODUTIVO
39381,1085728,1/7/2021,PRODUTIVO
41478,1085744,29/9/2021,PRODUTIVO
39197,1085793,24/6/2021,PRODUTIVO
38806,1085794,8/6/2021,PRODUTIVO
42140,1085826,28/10/2021,PRODUTIVO
42550,1085926,12/11/2021,PRODUTIVO
40025,1085973,30/7/2021,PRODUTIVO
38491,1085999,27/5/2021,PRODUTIVO
41859,1086178,15/10/2021,PRODUTIVO
41078,1086260,16/9/2021,PRODUTIVO
38580,1086310,31/5/2021,PRODUTIVO
40580,1086351,25/8/2021,PRODUTIVO
38828,1086408,9/6/2021,PRODUTIVO
38425,1086481,24/5/2021,PRODUTIVO
42190,1086700,29/10/2021,PRODUTIVO
38230,1086732,13/5/2021,PRODUTIVO
42224,1086764,1/11/2021,PRODUTIVO
42576,1086928,16/11/2021,PRODUTIVO
37725,1086942,23/4/2021,PRODUTIVO
41075,1086976,16/9/2021,PRODUTIVO
40447,1087040,20/8/2021,PRODUTIVO
39893,1087083,26/7/2021,PRODUTIVO
41475,1087130,29/9/2021,PRODUTIVO
39543,1087133,8/7/2021,PRODUTIVO
41694,1087216,7/10/2021,PRODUTIVO
39275,1087316,28/6/2021,PRODUTIVO
36785,1087667,9/3/2021,PRODUTIVO
39139,1087775,23/6/2021,PRODUTIVO
38078,1087799,10/5/2021,PRODUTIVO
41461,1087824,29/9/2021,PRODUTIVO
40670,1087930,30/8/2021,PRODUTIVO
39093,1088019,22/6/2021,PRODUTIVO
40699,1088092,31/8/2021,PRODUTIVO
41934,1088256,20/10/2021,PRODUTIVO
38649,1088285,2/6/2021,PRODUTIVO
40063,1088349,2/8/2021,PRODUTIVO
42495,1088559,9/11/2021,PRODUTIVO
41885,1088577,18/10/2021,PRODUTIVO
38467,1088852,26/5/2021,PRODUTIVO
40521,1088899,24/8/2021,PRODUTIVO
41518,1089134,30/9/2021,PRODUTIVO
40214,1089923,10/8/2021,PRODUTIVO
40215,1089926,10/8/2021,PRODUTIVO
41066,1092214,16/9/2021,PRODUTIVO
